ds,p,perc_total_perf,q,cluster_imbalance_ratio,data_ratio,noise_ratio,acc,bacc,kappa,log_loss,clf
zebra,0.1222,0.5,1.0,2,0.9033,0.0,0.9665,0.3219,0.4562,0.1113,no_correction
zebra,0.1222,0.5,1.0,2,0.9033,0.0,0.9669,0.3471,0.4778,0.1102,untrusted_only
zebra,0.1222,0.5,1.0,2,0.9033,0.0,0.9671,0.3338,0.4697,0.1096,kpdr
zebra,0.1222,0.5,1.0,2,0.9033,0.0,0.9601,0.1731,0.2747,0.1931,pdr
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9635,0.2906,0.4102,0.1582,irbl
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9632,0.2892,0.4072,0.1564,irbl2
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9595,0.1498,0.244,0.1962,trusted_only
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9647,0.338,0.4551,0.1191,no_correction
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9623,0.3547,0.4508,0.1249,untrusted_only
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9655,0.3265,0.4527,0.1157,kpdr
zebra,0.1222,0.5,1.0,5,0.8453,0.0,0.9627,0.2683,0.3858,0.1502,pdr
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9611,0.2925,0.3962,0.1637,irbl
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9618,0.2944,0.4022,0.1596,irbl2
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9595,0.1498,0.244,0.1962,trusted_only
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9609,0.3363,0.4287,0.1227,no_correction
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9528,0.3504,0.3932,0.1437,untrusted_only
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9636,0.3234,0.4366,0.1216,kpdr
zebra,0.1222,0.5,1.0,10,0.826,0.0,0.9624,0.2996,0.4105,0.1525,pdr
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.9593,0.284,0.3788,0.1669,irbl
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.96,0.2993,0.3951,0.162,irbl2
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.9595,0.1498,0.244,0.1962,trusted_only
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.9587,0.3453,0.422,0.1302,no_correction
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.9378,0.3505,0.3296,0.1681,untrusted_only
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.9632,0.3309,0.4401,0.1225,kpdr
zebra,0.1222,0.5,1.0,20,0.8163,0.0,0.958,0.3232,0.4018,0.1555,pdr
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9596,0.291,0.3862,0.1707,irbl
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9597,0.3057,0.3983,0.1683,irbl2
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9595,0.1498,0.244,0.1962,trusted_only
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9579,0.3524,0.4221,0.1323,no_correction
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9233,0.3669,0.2948,0.2095,untrusted_only
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9612,0.3423,0.435,0.1257,kpdr
zebra,0.1222,0.5,1.0,50,0.8105,0.0,0.9563,0.3214,0.3911,0.161,pdr
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9563,0.2931,0.3691,0.1743,irbl
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9569,0.3096,0.3855,0.1737,irbl2
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9595,0.1498,0.244,0.1962,trusted_only
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9562,0.3574,0.416,0.1349,no_correction
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9091,0.3622,0.2581,0.2481,untrusted_only
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9595,0.3304,0.416,0.1313,kpdr
zebra,0.1222,0.5,1.0,100,0.8085,0.0,0.9565,0.3283,0.3971,0.1637,pdr
musk,0.0086,0.25,1.0,1,1.0,0.0,0.9965,0.9905,0.9865,0.0083,irbl
musk,0.0086,0.25,1.0,1,1.0,0.0,0.996,0.9845,0.9845,0.0146,irbl2
musk,0.0086,0.25,1.0,1,1.0,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,1,1.0,0.0,0.9965,0.9931,0.9865,0.0095,no_correction
musk,0.0086,0.25,1.0,1,1.0,0.0,0.9965,0.9931,0.9865,0.0128,untrusted_only
musk,0.0086,0.25,1.0,1,1.0,0.0,0.996,0.9899,0.9846,0.0119,kpdr
musk,0.0086,0.25,1.0,1,1.0,0.0,0.9626,0.7869,0.8459,0.1947,pdr
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.9929,0.9675,0.9727,0.0193,irbl
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.9929,0.9648,0.9727,0.0234,irbl2
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.9955,0.9785,0.9825,0.0158,no_correction
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.9939,0.9741,0.9767,0.0177,untrusted_only
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.9944,0.972,0.9785,0.022,kpdr
musk,0.0086,0.25,1.0,2,0.8144,0.0,0.9561,0.7872,0.8236,0.2235,pdr
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.9823,0.8987,0.9298,0.0704,irbl
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.9818,0.8927,0.9275,0.076,irbl2
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.9818,0.8954,0.9277,0.0666,no_correction
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.9813,0.8975,0.926,0.0664,untrusted_only
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.9818,0.8954,0.9277,0.0655,kpdr
musk,0.0086,0.25,1.0,5,0.7026,0.0,0.9556,0.7624,0.8172,0.2966,pdr
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.9702,0.828,0.8787,0.1569,irbl
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.9667,0.8104,0.8637,0.1523,irbl2
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.9636,0.8122,0.8534,0.1466,no_correction
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.9621,0.8104,0.8479,0.1677,untrusted_only
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.9662,0.8152,0.8626,0.1712,kpdr
musk,0.0086,0.25,1.0,10,0.6656,0.0,0.9333,0.7228,0.7386,0.3878,pdr
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.9601,0.8027,0.8398,0.2457,irbl
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.951,0.7678,0.8033,0.2937,irbl2
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.9389,0.7669,0.7658,0.2712,no_correction
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.9348,0.7514,0.7504,0.3118,untrusted_only
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.949,0.7761,0.7986,0.2844,kpdr
musk,0.0086,0.25,1.0,20,0.6471,0.0,0.9061,0.6637,0.6481,0.5092,pdr
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.946,0.7672,0.7872,0.3222,irbl
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.9449,0.7633,0.7833,0.3278,irbl2
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.9303,0.754,0.7382,0.3703,no_correction
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.9152,0.7173,0.6878,0.4355,untrusted_only
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.9348,0.7245,0.7435,0.3677,kpdr
musk,0.0086,0.25,1.0,50,0.6359,0.0,0.8732,0.6142,0.558,0.5972,pdr
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.8702,0.6454,0.5645,0.5858,irbl
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.854,0.621,0.5258,0.7133,irbl2
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.846,0.0,0.0,0.4297,trusted_only
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.8465,0.6174,0.5117,0.7179,no_correction
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.8268,0.5673,0.4605,0.9313,untrusted_only
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.8636,0.6216,0.543,0.6394,kpdr
musk,0.0086,0.25,1.0,100,0.6322,0.0,0.8116,0.4609,0.3894,0.9501,pdr
musk,0.0193,0.5,1.0,1,1.0,0.0,0.9949,0.9726,0.9805,0.0169,irbl
musk,0.0193,0.5,1.0,1,1.0,0.0,0.9965,0.9797,0.9863,0.0123,irbl2
musk,0.0193,0.5,1.0,1,1.0,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,1,1.0,0.0,0.9965,0.9931,0.9865,0.0095,no_correction
musk,0.0193,0.5,1.0,1,1.0,0.0,0.9965,0.9931,0.9865,0.0111,untrusted_only
musk,0.0193,0.5,1.0,1,1.0,0.0,0.9965,0.9905,0.9865,0.0127,kpdr
musk,0.0193,0.5,1.0,1,1.0,0.0,0.951,0.7517,0.8,0.1469,pdr
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.9889,0.9413,0.9567,0.0359,irbl
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.9899,0.9478,0.9607,0.0364,irbl2
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.9904,0.9618,0.9631,0.0294,no_correction
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.9914,0.9684,0.9671,0.0257,untrusted_only
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.9914,0.9657,0.967,0.0252,kpdr
musk,0.0193,0.5,1.0,2,0.8143,0.0,0.9889,0.944,0.9568,0.0455,pdr
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.9763,0.8593,0.9042,0.1097,irbl
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.9768,0.8706,0.9071,0.1002,irbl2
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.9783,0.8858,0.914,0.0906,no_correction
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.9788,0.8864,0.9159,0.088,untrusted_only
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.9808,0.8915,0.9237,0.0848,kpdr
musk,0.0193,0.5,1.0,5,0.7031,0.0,0.9313,0.6935,0.7246,0.3054,pdr
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.9687,0.8343,0.8741,0.1707,irbl
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.9692,0.8375,0.8763,0.1706,irbl2
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.9667,0.8346,0.8671,0.1734,no_correction
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.9692,0.8483,0.8777,0.1871,untrusted_only
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.9687,0.8369,0.8745,0.1772,kpdr
musk,0.0193,0.5,1.0,10,0.6662,0.0,0.9465,0.7463,0.7842,0.2951,pdr
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.9535,0.7842,0.8148,0.2246,irbl
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.953,0.7809,0.8125,0.2399,irbl2
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.9525,0.783,0.8113,0.2208,no_correction
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.9449,0.7472,0.7796,0.2324,untrusted_only
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.9535,0.7815,0.8142,0.2112,kpdr
musk,0.0193,0.5,1.0,20,0.6477,0.0,0.9258,0.6655,0.7003,0.4433,pdr
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.9227,0.737,0.7131,0.445,irbl
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.9207,0.7373,0.7079,0.4535,irbl2
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.9061,0.7254,0.668,0.4712,no_correction
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.8687,0.6115,0.5483,0.6185,untrusted_only
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.9131,0.7176,0.6828,0.4413,kpdr
musk,0.0193,0.5,1.0,50,0.6364,0.0,0.8818,0.5868,0.5641,0.8811,pdr
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.9,0.7128,0.6501,0.5176,irbl
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.8949,0.6988,0.6342,0.578,irbl2
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.8939,0.4241,0.5103,0.3885,trusted_only
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.8934,0.7078,0.6338,0.5668,no_correction
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.7909,0.5249,0.3955,1.1321,untrusted_only
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.8929,0.6964,0.629,0.5043,kpdr
musk,0.0193,0.5,1.0,100,0.6327,0.0,0.8409,0.5625,0.4796,1.0184,pdr
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.9686,0.9366,0.9365,0.0818,irbl
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.9677,0.935,0.9347,0.0829,irbl2
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.9696,0.9368,0.9382,0.0776,no_correction
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.9692,0.9366,0.9376,0.077,untrusted_only
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.9677,0.9337,0.9346,0.0817,kpdr
phishing,0.0064,0.25,1.0,1,1.0,0.0,0.9587,0.9144,0.9162,0.1081,pdr
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.9668,0.9328,0.9328,0.0834,irbl
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.9662,0.932,0.9316,0.0855,irbl2
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.9656,0.9287,0.9302,0.0836,no_correction
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.9677,0.9328,0.9345,0.0798,untrusted_only
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.9647,0.9264,0.9284,0.085,kpdr
phishing,0.0064,0.25,1.0,2,0.8507,0.0,0.9448,0.8859,0.888,0.1347,pdr
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.9626,0.9222,0.9241,0.0948,irbl
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.9653,0.927,0.9296,0.0953,irbl2
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.9629,0.923,0.9247,0.0936,no_correction
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.9626,0.923,0.9242,0.0946,untrusted_only
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.959,0.9148,0.9168,0.1028,kpdr
phishing,0.0064,0.25,1.0,5,0.7611,0.0,0.9373,0.8735,0.873,0.1811,pdr
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.9608,0.918,0.9204,0.1005,irbl
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.9608,0.9174,0.9203,0.1005,irbl2
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.9611,0.921,0.9212,0.1016,no_correction
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.9584,0.9149,0.9156,0.1032,untrusted_only
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.956,0.9104,0.9108,0.1104,kpdr
phishing,0.0064,0.25,1.0,10,0.7314,0.0,0.9475,0.8902,0.8933,0.151,pdr
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.959,0.9135,0.9166,0.1036,irbl
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.959,0.9139,0.9167,0.1025,irbl2
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.9593,0.9169,0.9175,0.1034,no_correction
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.9578,0.9149,0.9145,0.1107,untrusted_only
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.9506,0.8998,0.8998,0.1166,kpdr
phishing,0.0064,0.25,1.0,20,0.7163,0.0,0.9355,0.8658,0.8688,0.1602,pdr
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.9572,0.9101,0.913,0.1139,irbl
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.9545,0.9044,0.9074,0.1171,irbl2
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.9593,0.9168,0.9175,0.1133,no_correction
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.9497,0.8993,0.8981,0.1307,untrusted_only
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.953,0.9055,0.9048,0.1242,kpdr
phishing,0.0064,0.25,1.0,50,0.7075,0.0,0.8882,0.774,0.7735,0.5076,pdr
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.9557,0.9081,0.91,0.1172,irbl
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.9533,0.9037,0.9052,0.1215,irbl2
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.8879,0.7753,0.7733,0.2988,trusted_only
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.9542,0.9076,0.9072,0.1204,no_correction
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.9451,0.8919,0.8892,0.1416,untrusted_only
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.9478,0.8954,0.8944,0.133,kpdr
phishing,0.0064,0.25,1.0,100,0.7043,0.0,0.9071,0.8103,0.8116,0.326,pdr
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.9674,0.9339,0.934,0.0843,irbl
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.9677,0.9342,0.9346,0.0846,irbl2
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.9696,0.9368,0.9382,0.0776,no_correction
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.9711,0.9401,0.9413,0.0761,untrusted_only
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.9671,0.9322,0.9333,0.078,kpdr
phishing,0.0079,0.5,1.0,1,1.0,0.0,0.8915,0.7795,0.78,0.5004,pdr
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.9629,0.9226,0.9247,0.0888,irbl
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.9656,0.9286,0.9302,0.088,irbl2
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.9696,0.9371,0.9382,0.0792,no_correction
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.9705,0.9383,0.94,0.0816,untrusted_only
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.968,0.9339,0.9352,0.082,kpdr
phishing,0.0079,0.5,1.0,2,0.8506,0.0,0.8836,0.7545,0.7619,0.6556,pdr
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9659,0.9273,0.9307,0.0943,irbl
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9656,0.9266,0.9301,0.0959,irbl2
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9644,0.9257,0.9278,0.09,no_correction
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9665,0.93,0.932,0.0889,untrusted_only
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9608,0.9193,0.9205,0.0919,kpdr
phishing,0.0079,0.5,1.0,5,0.761,0.0,0.9165,0.8234,0.8295,0.3971,pdr
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.9602,0.9144,0.919,0.106,irbl
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.9593,0.9125,0.9171,0.1062,irbl2
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.962,0.9203,0.9228,0.0987,no_correction
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.965,0.9264,0.9289,0.0996,untrusted_only
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.9617,0.9212,0.9223,0.1047,kpdr
phishing,0.0079,0.5,1.0,10,0.7313,0.0,0.8975,0.7912,0.7921,0.515,pdr
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.9584,0.9111,0.9153,0.114,irbl
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.9587,0.9112,0.9159,0.1107,irbl2
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.9572,0.9113,0.9131,0.1094,no_correction
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.9596,0.9158,0.918,0.1112,untrusted_only
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.9584,0.9153,0.9157,0.1068,kpdr
phishing,0.0079,0.5,1.0,20,0.7162,0.0,0.8933,0.7783,0.7826,0.5522,pdr
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.9578,0.9093,0.914,0.1148,irbl
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.9587,0.9115,0.9159,0.1112,irbl2
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.9572,0.9121,0.9132,0.1082,no_correction
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.9596,0.9173,0.9181,0.1115,untrusted_only
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.9563,0.9119,0.9115,0.1123,kpdr
phishing,0.0079,0.5,1.0,50,0.7073,0.0,0.8969,0.7876,0.7904,0.4969,pdr
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.9578,0.9092,0.914,0.115,irbl
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.9614,0.9171,0.9214,0.1079,irbl2
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.9135,0.8134,0.8227,0.2527,trusted_only
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.959,0.9157,0.9168,0.1083,no_correction
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.9539,0.9069,0.9066,0.116,untrusted_only
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.9578,0.9149,0.9145,0.1143,kpdr
phishing,0.0079,0.5,1.0,100,0.7041,0.0,0.8535,0.6892,0.6989,0.9128,pdr
spam,0.0125,0.25,1.0,1,1.0,0.0,0.958,0.9127,0.9121,0.125,irbl
spam,0.0125,0.25,1.0,1,1.0,0.0,0.9544,0.9041,0.9044,0.1271,irbl2
spam,0.0125,0.25,1.0,1,1.0,0.0,0.7712,0.4777,0.4992,0.4808,trusted_only
spam,0.0125,0.25,1.0,1,1.0,0.0,0.9551,0.9079,0.9062,0.1245,no_correction
spam,0.0125,0.25,1.0,1,1.0,0.0,0.958,0.914,0.9122,0.1254,untrusted_only
spam,0.0125,0.25,1.0,1,1.0,0.0,0.9522,0.8961,0.8995,0.1494,kpdr
spam,0.0125,0.25,1.0,1,1.0,0.0,0.9305,0.857,0.8548,0.2215,pdr
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.9587,0.9132,0.9135,0.1222,irbl
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.9566,0.909,0.909,0.1277,irbl2
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.7712,0.4777,0.4992,0.4808,trusted_only
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.958,0.912,0.912,0.1242,no_correction
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.9609,0.9188,0.9182,0.1215,untrusted_only
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.958,0.9108,0.9119,0.1321,kpdr
spam,0.0125,0.25,1.0,2,0.9566,0.0,0.9261,0.8524,0.8464,0.243,pdr
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.9602,0.9156,0.9165,0.1246,irbl
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.9594,0.9164,0.9152,0.1228,irbl2
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.7712,0.4777,0.4992,0.4808,trusted_only
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.9587,0.9152,0.9137,0.1188,no_correction
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.958,0.912,0.912,0.1178,untrusted_only
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.9551,0.9053,0.9059,0.1356,kpdr
spam,0.0125,0.25,1.0,5,0.9308,0.0,0.9442,0.8887,0.8839,0.1676,pdr
spam,0.0125,0.25,1.0,10,0.922,0.0,0.9566,0.909,0.909,0.1274,irbl
spam,0.0125,0.25,1.0,10,0.922,0.0,0.9566,0.9097,0.9091,0.1303,irbl2
spam,0.0125,0.25,1.0,10,0.922,0.0,0.7712,0.4777,0.4992,0.4808,trusted_only
spam,0.0125,0.25,1.0,10,0.922,0.0,0.9558,0.9085,0.9076,0.1252,no_correction
spam,0.0125,0.25,1.0,10,0.922,0.0,0.9544,0.9061,0.9046,0.1241,untrusted_only
spam,0.0125,0.25,1.0,10,0.922,0.0,0.9522,0.8999,0.8999,0.1398,kpdr
spam,0.0125,0.25,1.0,10,0.922,0.0,0.9413,0.8788,0.8774,0.1756,pdr
spam,0.0125,0.25,1.0,20,0.9176,0.0,0.9544,0.9041,0.9044,0.1257,irbl
spam,0.0125,0.25,1.0,20,0.9176,0.0,0.9558,0.9052,0.9073,0.128,irbl2
spam,0.0125,0.25,1.0,20,0.9176,0.0,0.7712,0.4777,0.4992,0.4808,trusted_only
spam,0.0125,0.25,1.0,20,0.9176,0.0,0.9558,0.9085,0.9076,0.1218,no_correction
spam,0.0125,0.25,1.0,20,0.9176,0.0,0.9587,0.9152,0.9137,0.1208,untrusted_only
