ds,p,perc_total_perf,q,cluster_imbalance_ratio,data_ratio,noise_ratio,acc,bacc,kappa,log_loss,clf
eeg,0.0935,0.75,0.9,1,1.0,0.09,0.8818,0.7555,0.7598,0.2922,irbl2
eeg,0.0935,0.75,0.9,1,1.0,0.09,0.881,0.7549,0.7583,0.3046,kpdr
eeg,0.0935,0.75,0.9,1,1.0,0.09,0.8211,0.6529,0.6436,0.3983,pdr
eeg,0.0935,0.75,1.0,1,1.0,0.0,0.8836,0.7603,0.7637,0.2854,irbl2
eeg,0.0935,0.75,1.0,1,1.0,0.0,0.8972,0.7858,0.7909,0.2715,kpdr
eeg,0.0935,0.75,1.0,1,1.0,0.0,0.9008,0.7963,0.7988,0.2604,pdr
eeg,0.0935,0.75,0.5,2,0.9131,0.48,0.8111,0.6149,0.6169,0.4213,irbl2
eeg,0.0935,0.75,0.5,2,0.9131,0.48,0.7953,0.5717,0.5801,0.4534,kpdr
eeg,0.0935,0.75,0.5,2,0.9131,0.48,0.5289,0.0623,0.0614,0.8042,pdr
eeg,0.0935,0.75,0.6,2,0.9131,0.38,0.83,0.6498,0.6541,0.3862,irbl2
eeg,0.0935,0.75,0.6,2,0.9131,0.38,0.818,0.6151,0.6257,0.4244,kpdr
eeg,0.0935,0.75,0.6,2,0.9131,0.38,0.5923,0.1709,0.1718,0.7155,pdr
eeg,0.0935,0.75,0.7,2,0.9131,0.27,0.8543,0.6994,0.7036,0.3446,irbl2
eeg,0.0935,0.75,0.7,2,0.9131,0.27,0.8322,0.6439,0.655,0.3787,kpdr
eeg,0.0935,0.75,0.7,2,0.9131,0.27,0.6849,0.3437,0.3505,0.6075,pdr
eeg,0.0935,0.75,0.8,2,0.9131,0.16,0.8636,0.7174,0.7224,0.3202,irbl2
eeg,0.0935,0.75,0.8,2,0.9131,0.16,0.8692,0.7249,0.7327,0.3302,kpdr
eeg,0.0935,0.75,0.8,2,0.9131,0.16,0.7759,0.5487,0.5478,0.4752,pdr
eeg,0.0935,0.75,0.9,2,0.9131,0.1,0.8769,0.7459,0.7499,0.3004,irbl2
eeg,0.0935,0.75,0.9,2,0.9131,0.1,0.8821,0.7558,0.7602,0.3051,kpdr
eeg,0.0935,0.75,0.9,2,0.9131,0.1,0.824,0.659,0.6494,0.4044,pdr
eeg,0.0935,0.75,1.0,2,0.9131,0.0,0.8841,0.7606,0.7645,0.2846,irbl2
eeg,0.0935,0.75,1.0,2,0.9131,0.0,0.8934,0.7776,0.7831,0.2744,kpdr
eeg,0.0935,0.75,1.0,2,0.9131,0.0,0.9023,0.7987,0.8018,0.2632,pdr
eeg,0.0935,0.75,0.5,5,0.8609,0.49,0.8131,0.6188,0.6209,0.4201,irbl2
eeg,0.0935,0.75,0.5,5,0.8609,0.49,0.8022,0.583,0.5932,0.4478,kpdr
eeg,0.0935,0.75,0.5,5,0.8609,0.49,0.5229,0.0484,0.0478,0.8043,pdr
eeg,0.0935,0.75,0.6,5,0.8609,0.38,0.834,0.6571,0.662,0.3857,irbl2
eeg,0.0935,0.75,0.6,5,0.8609,0.38,0.8153,0.6083,0.6197,0.4211,kpdr
eeg,0.0935,0.75,0.6,5,0.8609,0.38,0.5917,0.1694,0.1703,0.7202,pdr
eeg,0.0935,0.75,0.7,5,0.8609,0.27,0.8476,0.6844,0.6896,0.3486,irbl2
eeg,0.0935,0.75,0.7,5,0.8609,0.27,0.8302,0.6364,0.6497,0.3842,kpdr
eeg,0.0935,0.75,0.7,5,0.8609,0.27,0.6756,0.3239,0.3306,0.6076,pdr
eeg,0.0935,0.75,0.8,5,0.8609,0.17,0.8629,0.7147,0.7206,0.322,irbl2
eeg,0.0935,0.75,0.8,5,0.8609,0.17,0.8591,0.7049,0.7123,0.3349,kpdr
eeg,0.0935,0.75,0.8,5,0.8609,0.17,0.7748,0.5458,0.5453,0.4791,pdr
eeg,0.0935,0.75,0.9,5,0.8609,0.1,0.8743,0.7414,0.7448,0.3044,irbl2
eeg,0.0935,0.75,0.9,5,0.8609,0.1,0.8769,0.7436,0.7494,0.3067,kpdr
eeg,0.0935,0.75,0.9,5,0.8609,0.1,0.8149,0.6385,0.6305,0.4075,pdr
eeg,0.0935,0.75,1.0,5,0.8609,0.0,0.8836,0.7592,0.7635,0.2869,irbl2
eeg,0.0935,0.75,1.0,5,0.8609,0.0,0.8894,0.7689,0.7748,0.2798,kpdr
eeg,0.0935,0.75,1.0,5,0.8609,0.0,0.9048,0.8029,0.8066,0.2637,pdr
eeg,0.0935,0.75,0.5,10,0.8435,0.49,0.8158,0.6244,0.6264,0.4243,irbl2
eeg,0.0935,0.75,0.5,10,0.8435,0.49,0.8011,0.5802,0.5907,0.4427,kpdr
eeg,0.0935,0.75,0.5,10,0.8435,0.49,0.5243,0.051,0.0503,0.7956,pdr
eeg,0.0935,0.75,0.6,10,0.8435,0.38,0.8284,0.6448,0.6503,0.3911,irbl2
eeg,0.0935,0.75,0.6,10,0.8435,0.38,0.8062,0.5882,0.6003,0.431,kpdr
eeg,0.0935,0.75,0.6,10,0.8435,0.38,0.5955,0.1762,0.1773,0.7144,pdr
eeg,0.0935,0.75,0.7,10,0.8435,0.27,0.8491,0.6877,0.6928,0.3523,irbl2
eeg,0.0935,0.75,0.7,10,0.8435,0.27,0.8253,0.627,0.6398,0.3902,kpdr
eeg,0.0935,0.75,0.7,10,0.8435,0.27,0.6753,0.3247,0.331,0.6075,pdr
eeg,0.0935,0.75,0.8,10,0.8435,0.18,0.8594,0.7089,0.7138,0.3251,irbl2
eeg,0.0935,0.75,0.8,10,0.8435,0.18,0.8618,0.7086,0.7173,0.3324,kpdr
eeg,0.0935,0.75,0.8,10,0.8435,0.18,0.7724,0.54,0.54,0.476,pdr
eeg,0.0935,0.75,0.9,10,0.8435,0.11,0.8723,0.7373,0.7407,0.3103,irbl2
eeg,0.0935,0.75,0.9,10,0.8435,0.11,0.8725,0.7355,0.7405,0.3143,kpdr
eeg,0.0935,0.75,0.9,10,0.8435,0.11,0.8102,0.6301,0.6216,0.4164,pdr
eeg,0.0935,0.75,1.0,10,0.8435,0.0,0.8803,0.7527,0.7567,0.2948,irbl2
eeg,0.0935,0.75,1.0,10,0.8435,0.0,0.8885,0.7664,0.7728,0.2848,kpdr
eeg,0.0935,0.75,1.0,10,0.8435,0.0,0.8945,0.783,0.786,0.2737,pdr
eeg,0.0935,0.75,0.5,20,0.8348,0.49,0.8144,0.6197,0.6229,0.4277,irbl2
eeg,0.0935,0.75,0.5,20,0.8348,0.49,0.8033,0.5847,0.5953,0.4477,kpdr
eeg,0.0935,0.75,0.5,20,0.8348,0.49,0.5285,0.0572,0.0566,0.7927,pdr
eeg,0.0935,0.75,0.6,20,0.8348,0.38,0.8338,0.6539,0.6606,0.3933,irbl2
eeg,0.0935,0.75,0.6,20,0.8348,0.38,0.8138,0.6063,0.6169,0.4266,kpdr
eeg,0.0935,0.75,0.6,20,0.8348,0.38,0.607,0.2005,0.2016,0.7014,pdr
eeg,0.0935,0.75,0.7,20,0.8348,0.27,0.8474,0.6833,0.6889,0.3552,irbl2
eeg,0.0935,0.75,0.7,20,0.8348,0.27,0.8198,0.6146,0.6279,0.3908,kpdr
eeg,0.0935,0.75,0.7,20,0.8348,0.27,0.6718,0.3166,0.3231,0.6103,pdr
eeg,0.0935,0.75,0.8,20,0.8348,0.18,0.8609,0.7104,0.7165,0.3286,irbl2
eeg,0.0935,0.75,0.8,20,0.8348,0.18,0.8518,0.6856,0.696,0.3478,kpdr
eeg,0.0935,0.75,0.8,20,0.8348,0.18,0.7681,0.5323,0.5318,0.4933,pdr
eeg,0.0935,0.75,0.9,20,0.8348,0.11,0.8712,0.7337,0.7381,0.3134,irbl2
eeg,0.0935,0.75,0.9,20,0.8348,0.11,0.8667,0.7228,0.7285,0.3197,kpdr
eeg,0.0935,0.75,0.9,20,0.8348,0.11,0.806,0.6207,0.6128,0.4288,pdr
eeg,0.0935,0.75,1.0,20,0.8348,0.0,0.8743,0.74,0.7444,0.3042,irbl2
eeg,0.0935,0.75,1.0,20,0.8348,0.0,0.8812,0.7493,0.7573,0.2963,kpdr
eeg,0.0935,0.75,1.0,20,0.8348,0.0,0.8852,0.7611,0.7663,0.287,pdr
eeg,0.0935,0.75,0.5,50,0.8297,0.49,0.8153,0.6217,0.6248,0.4281,irbl2
eeg,0.0935,0.75,0.5,50,0.8297,0.49,0.7866,0.5482,0.5597,0.464,kpdr
eeg,0.0935,0.75,0.5,50,0.8297,0.49,0.5343,0.07,0.0692,0.7922,pdr
eeg,0.0935,0.75,0.6,50,0.8297,0.38,0.8251,0.6369,0.6431,0.3983,irbl2
eeg,0.0935,0.75,0.6,50,0.8297,0.38,0.7995,0.5734,0.5859,0.434,kpdr
eeg,0.0935,0.75,0.6,50,0.8297,0.38,0.5919,0.1702,0.171,0.7118,pdr
eeg,0.0935,0.75,0.7,50,0.8297,0.27,0.8385,0.6649,0.6707,0.369,irbl2
eeg,0.0935,0.75,0.7,50,0.8297,0.27,0.8215,0.6175,0.6313,0.399,kpdr
eeg,0.0935,0.75,0.7,50,0.8297,0.27,0.6745,0.3245,0.3303,0.6164,pdr
eeg,0.0935,0.75,0.8,50,0.8297,0.18,0.8565,0.7025,0.7077,0.3416,irbl2
eeg,0.0935,0.75,0.8,50,0.8297,0.18,0.8456,0.6734,0.6833,0.3572,kpdr
eeg,0.0935,0.75,0.8,50,0.8297,0.18,0.7586,0.5117,0.5119,0.5065,pdr
eeg,0.0935,0.75,0.9,50,0.8297,0.11,0.8634,0.7185,0.7224,0.3284,irbl2
eeg,0.0935,0.75,0.9,50,0.8297,0.11,0.8687,0.7265,0.7325,0.3234,kpdr
eeg,0.0935,0.75,0.9,50,0.8297,0.11,0.8042,0.6166,0.609,0.4376,pdr
eeg,0.0935,0.75,1.0,50,0.8297,0.0,0.8718,0.7352,0.7395,0.3049,irbl2
eeg,0.0935,0.75,1.0,50,0.8297,0.0,0.8763,0.741,0.7477,0.2999,kpdr
eeg,0.0935,0.75,1.0,50,0.8297,0.0,0.8865,0.7655,0.7694,0.2954,pdr
eeg,0.0935,0.75,0.5,100,0.828,0.49,0.8084,0.6087,0.6112,0.43,irbl2
eeg,0.0935,0.75,0.5,100,0.828,0.49,0.7948,0.5672,0.5777,0.448,kpdr
eeg,0.0935,0.75,0.5,100,0.828,0.49,0.5421,0.0889,0.0876,0.783,pdr
eeg,0.0935,0.75,0.6,100,0.828,0.38,0.8278,0.6438,0.649,0.4002,irbl2
eeg,0.0935,0.75,0.6,100,0.828,0.38,0.8077,0.5902,0.603,0.4309,kpdr
eeg,0.0935,0.75,0.6,100,0.828,0.38,0.6108,0.2117,0.212,0.7046,pdr
eeg,0.0935,0.75,0.7,100,0.828,0.27,0.8373,0.6632,0.6686,0.3718,irbl2
eeg,0.0935,0.75,0.7,100,0.828,0.27,0.8238,0.6228,0.6362,0.3977,kpdr
eeg,0.0935,0.75,0.7,100,0.828,0.27,0.6771,0.3308,0.3364,0.6131,pdr
eeg,0.0935,0.75,0.8,100,0.828,0.18,0.8547,0.6988,0.7041,0.3406,irbl2
eeg,0.0935,0.75,0.8,100,0.828,0.18,0.8529,0.6906,0.6991,0.3523,kpdr
eeg,0.0935,0.75,0.8,100,0.828,0.18,0.7601,0.5157,0.5154,0.5082,pdr
eeg,0.0935,0.75,0.9,100,0.828,0.11,0.8703,0.7327,0.7364,0.32,irbl2
eeg,0.0935,0.75,0.9,100,0.828,0.11,0.8707,0.7306,0.7366,0.3148,kpdr
eeg,0.0935,0.75,0.9,100,0.828,0.11,0.8022,0.6122,0.6049,0.4404,pdr
eeg,0.0935,0.75,1.0,100,0.828,0.0,0.8749,0.7421,0.7459,0.3076,irbl2
eeg,0.0935,0.75,1.0,100,0.828,0.0,0.8814,0.7508,0.758,0.2972,kpdr
eeg,0.0935,0.75,1.0,100,0.828,0.0,0.8879,0.7686,0.7723,0.2922,pdr
zebra,0.0333,0.25,0.5,1,1.0,0.49,0.8159,0.0682,0.0313,0.4006,irbl2
zebra,0.0333,0.25,0.5,1,1.0,0.49,0.949,0.0723,0.1102,0.421,kpdr
zebra,0.0333,0.25,0.5,1,1.0,0.49,0.4964,-0.0748,-0.0131,1.4747,pdr
zebra,0.0333,0.25,0.6,1,1.0,0.33,0.8953,0.183,0.1324,0.2853,irbl2
zebra,0.0333,0.25,0.6,1,1.0,0.33,0.9487,0.0732,0.1108,0.3435,kpdr
zebra,0.0333,0.25,0.6,1,1.0,0.33,0.6437,0.0153,0.0037,1.0563,pdr
zebra,0.0333,0.25,0.7,1,1.0,0.28,0.8968,0.1609,0.1198,0.2769,irbl2
zebra,0.0333,0.25,0.7,1,1.0,0.28,0.9509,0.1274,0.1848,0.3911,kpdr
zebra,0.0333,0.25,0.7,1,1.0,0.28,0.6917,0.0452,0.0127,0.9202,pdr
zebra,0.0333,0.25,0.8,1,1.0,0.17,0.913,0.1846,0.1563,0.2328,irbl2
zebra,0.0333,0.25,0.8,1,1.0,0.17,0.954,0.1374,0.207,0.3883,kpdr
zebra,0.0333,0.25,0.8,1,1.0,0.17,0.793,0.1333,0.0532,0.6052,pdr
zebra,0.0333,0.25,0.9,1,1.0,0.06,0.9362,0.2135,0.2261,0.1957,irbl2
zebra,0.0333,0.25,0.9,1,1.0,0.06,0.9604,0.1734,0.2764,0.4008,kpdr
zebra,0.0333,0.25,0.9,1,1.0,0.06,0.9102,0.2403,0.1894,0.2452,pdr
zebra,0.0333,0.25,1.0,1,1.0,0.0,0.9628,0.2368,0.3574,0.1556,irbl2
zebra,0.0333,0.25,1.0,1,1.0,0.0,0.9609,0.1773,0.2834,0.3879,kpdr
zebra,0.0333,0.25,1.0,1,1.0,0.0,0.9682,0.3282,0.4738,0.1013,pdr
zebra,0.0333,0.25,0.5,2,0.9034,0.5,0.822,0.0825,0.0389,0.4042,irbl2
zebra,0.0333,0.25,0.5,2,0.9034,0.5,0.9507,0.1113,0.1646,0.4047,kpdr
zebra,0.0333,0.25,0.5,2,0.9034,0.5,0.4975,-0.0624,-0.011,1.4365,pdr
zebra,0.0333,0.25,0.6,2,0.9034,0.34,0.8992,0.1848,0.138,0.2855,irbl2
zebra,0.0333,0.25,0.6,2,0.9034,0.34,0.9506,0.0886,0.1354,0.4119,kpdr
zebra,0.0333,0.25,0.6,2,0.9034,0.34,0.6431,0.0203,0.0049,1.0265,pdr
zebra,0.0333,0.25,0.7,2,0.9034,0.29,0.9031,0.1653,0.1297,0.2705,irbl2
zebra,0.0333,0.25,0.7,2,0.9034,0.29,0.952,0.0496,0.0827,0.3036,kpdr
zebra,0.0333,0.25,0.7,2,0.9034,0.29,0.6923,0.0548,0.0153,0.8992,pdr
zebra,0.0333,0.25,0.8,2,0.9034,0.18,0.9054,0.1665,0.1332,0.2409,irbl2
zebra,0.0333,0.25,0.8,2,0.9034,0.18,0.9518,0.1249,0.1846,0.4659,kpdr
zebra,0.0333,0.25,0.8,2,0.9034,0.18,0.7913,0.1327,0.0526,0.592,pdr
zebra,0.0333,0.25,0.9,2,0.9034,0.06,0.9303,0.2073,0.2061,0.2047,irbl2
zebra,0.0333,0.25,0.9,2,0.9034,0.06,0.9564,0.1264,0.202,0.4982,kpdr
zebra,0.0333,0.25,0.9,2,0.9034,0.06,0.909,0.2493,0.1931,0.2529,pdr
zebra,0.0333,0.25,1.0,2,0.9034,0.0,0.9616,0.2344,0.3475,0.1643,irbl2
zebra,0.0333,0.25,1.0,2,0.9034,0.0,0.9581,0.1529,0.2417,0.4037,kpdr
zebra,0.0333,0.25,1.0,2,0.9034,0.0,0.9666,0.3243,0.4589,0.1108,pdr
zebra,0.0333,0.25,0.5,5,0.8455,0.5,0.8244,0.1053,0.0498,0.3997,irbl2
zebra,0.0333,0.25,0.5,5,0.8455,0.5,0.9521,0.0892,0.1399,0.3673,kpdr
zebra,0.0333,0.25,0.5,5,0.8455,0.5,0.4934,-0.0408,-0.0071,1.4147,pdr
zebra,0.0333,0.25,0.6,5,0.8455,0.35,0.8811,0.1636,0.1073,0.3097,irbl2
zebra,0.0333,0.25,0.6,5,0.8455,0.35,0.9537,0.0851,0.1382,0.371,kpdr
zebra,0.0333,0.25,0.6,5,0.8455,0.35,0.64,0.0509,0.0122,1.0223,pdr
zebra,0.0333,0.25,0.7,5,0.8455,0.29,0.8955,0.1866,0.1349,0.2796,irbl2
zebra,0.0333,0.25,0.7,5,0.8455,0.29,0.9504,0.0806,0.1242,0.3874,kpdr
zebra,0.0333,0.25,0.7,5,0.8455,0.29,0.6879,0.0762,0.0209,0.8905,pdr
zebra,0.0333,0.25,0.8,5,0.8455,0.18,0.9,0.1665,0.127,0.2713,irbl2
zebra,0.0333,0.25,0.8,5,0.8455,0.18,0.9532,0.1174,0.1797,0.3737,kpdr
zebra,0.0333,0.25,0.8,5,0.8455,0.18,0.7883,0.1599,0.0619,0.5855,pdr
zebra,0.0333,0.25,0.9,5,0.8455,0.06,0.9293,0.2175,0.2116,0.2189,irbl2
zebra,0.0333,0.25,0.9,5,0.8455,0.06,0.9569,0.1686,0.2546,0.4015,kpdr
zebra,0.0333,0.25,0.9,5,0.8455,0.06,0.9056,0.2784,0.2048,0.2559,pdr
zebra,0.0333,0.25,1.0,5,0.8455,0.0,0.9619,0.281,0.3917,0.1708,irbl2
zebra,0.0333,0.25,1.0,5,0.8455,0.0,0.9571,0.1428,0.2251,0.339,kpdr
zebra,0.0333,0.25,1.0,5,0.8455,0.0,0.9625,0.3471,0.4472,0.1236,pdr
zebra,0.0333,0.25,0.5,10,0.8262,0.51,0.824,0.1309,0.061,0.399,irbl2
zebra,0.0333,0.25,0.5,10,0.8262,0.51,0.9527,0.1134,0.173,0.3619,kpdr
zebra,0.0333,0.25,0.5,10,0.8262,0.51,0.4875,-0.0368,-0.0063,1.3936,pdr
zebra,0.0333,0.25,0.6,10,0.8262,0.36,0.8828,0.1755,0.1157,0.3141,irbl2
zebra,0.0333,0.25,0.6,10,0.8262,0.36,0.9519,0.09,0.1403,0.3784,kpdr
zebra,0.0333,0.25,0.6,10,0.8262,0.36,0.6335,0.0632,0.0148,1.0172,pdr
zebra,0.0333,0.25,0.7,10,0.8262,0.3,0.8894,0.1881,0.1293,0.2899,irbl2
zebra,0.0333,0.25,0.7,10,0.8262,0.3,0.9497,0.0945,0.1409,0.4176,kpdr
zebra,0.0333,0.25,0.7,10,0.8262,0.3,0.6822,0.0871,0.0234,0.8881,pdr
zebra,0.0333,0.25,0.8,10,0.8262,0.18,0.896,0.2063,0.1476,0.2893,irbl2
zebra,0.0333,0.25,0.8,10,0.8262,0.18,0.9484,0.1225,0.1719,0.4028,kpdr
zebra,0.0333,0.25,0.8,10,0.8262,0.18,0.7812,0.1875,0.0696,0.5934,pdr
zebra,0.0333,0.25,0.9,10,0.8262,0.06,0.9301,0.2352,0.227,0.2422,irbl2
zebra,0.0333,0.25,0.9,10,0.8262,0.06,0.9555,0.1874,0.2689,0.3793,kpdr
zebra,0.0333,0.25,0.9,10,0.8262,0.06,0.8995,0.3047,0.2093,0.2652,pdr
zebra,0.0333,0.25,1.0,10,0.8262,0.0,0.9586,0.2877,0.3779,0.178,irbl2
zebra,0.0333,0.25,1.0,10,0.8262,0.0,0.9583,0.1982,0.2931,0.3391,kpdr
zebra,0.0333,0.25,1.0,10,0.8262,0.0,0.9548,0.356,0.4077,0.1352,pdr
zebra,0.0333,0.25,0.5,20,0.8165,0.51,0.8266,0.1403,0.066,0.4,irbl2
zebra,0.0333,0.25,0.5,20,0.8165,0.51,0.9449,0.0951,0.1311,0.4222,kpdr
zebra,0.0333,0.25,0.5,20,0.8165,0.51,0.4811,-0.03,-0.0051,1.3846,pdr
zebra,0.0333,0.25,0.6,20,0.8165,0.36,0.8791,0.1841,0.1174,0.3146,irbl2
zebra,0.0333,0.25,0.6,20,0.8165,0.36,0.9497,0.1216,0.1742,0.434,kpdr
zebra,0.0333,0.25,0.6,20,0.8165,0.36,0.6242,0.0545,0.0125,1.0135,pdr
zebra,0.0333,0.25,0.7,20,0.8165,0.3,0.8649,0.1793,0.1038,0.3318,irbl2
zebra,0.0333,0.25,0.7,20,0.8165,0.3,0.9488,0.0654,0.1004,0.4243,kpdr
zebra,0.0333,0.25,0.7,20,0.8165,0.3,0.6745,0.0903,0.0237,0.8936,pdr
zebra,0.0333,0.25,0.8,20,0.8165,0.18,0.9071,0.2214,0.1723,0.262,irbl2
zebra,0.0333,0.25,0.8,20,0.8165,0.18,0.9458,0.1378,0.1818,0.6806,kpdr
zebra,0.0333,0.25,0.8,20,0.8165,0.18,0.7734,0.177,0.0639,0.5912,pdr
zebra,0.0333,0.25,0.9,20,0.8165,0.06,0.9244,0.2417,0.2182,0.2972,irbl2
zebra,0.0333,0.25,0.9,20,0.8165,0.06,0.9548,0.1789,0.257,0.4118,kpdr
zebra,0.0333,0.25,0.9,20,0.8165,0.06,0.8928,0.2965,0.1945,0.2789,pdr
zebra,0.0333,0.25,1.0,20,0.8165,0.0,0.9517,0.2838,0.3391,0.1981,irbl2
zebra,0.0333,0.25,1.0,20,0.8165,0.0,0.9563,0.204,0.2894,0.3496,kpdr
zebra,0.0333,0.25,1.0,20,0.8165,0.0,0.9478,0.3756,0.3859,0.1482,pdr
zebra,0.0333,0.25,0.5,50,0.8107,0.51,0.8143,0.1782,0.0773,0.4159,irbl2
zebra,0.0333,0.25,0.5,50,0.8107,0.51,0.9432,0.1362,0.1731,0.4951,kpdr
zebra,0.0333,0.25,0.5,50,0.8107,0.51,0.4753,-0.0202,-0.0034,1.3878,pdr
zebra,0.0333,0.25,0.6,50,0.8107,0.36,0.8686,0.2092,0.122,0.338,irbl2
zebra,0.0333,0.25,0.6,50,0.8107,0.36,0.9493,0.1618,0.218,0.5193,kpdr
zebra,0.0333,0.25,0.6,50,0.8107,0.36,0.6142,0.0723,0.0161,1.0285,pdr
zebra,0.0333,0.25,0.7,50,0.8107,0.3,0.8618,0.1998,0.112,0.338,irbl2
zebra,0.0333,0.25,0.7,50,0.8107,0.3,0.9459,0.1661,0.2114,0.6142,kpdr
zebra,0.0333,0.25,0.7,50,0.8107,0.3,0.6646,0.1002,0.0254,0.9043,pdr
zebra,0.0333,0.25,0.8,50,0.8107,0.18,0.8944,0.2193,0.1535,0.2887,irbl2
zebra,0.0333,0.25,0.8,50,0.8107,0.18,0.9436,0.1716,0.21,0.6067,kpdr
zebra,0.0333,0.25,0.8,50,0.8107,0.18,0.7635,0.1792,0.0621,0.6092,pdr
zebra,0.0333,0.25,0.9,50,0.8107,0.06,0.918,0.2531,0.2124,0.2833,irbl2
zebra,0.0333,0.25,0.9,50,0.8107,0.06,0.9493,0.1934,0.2499,0.4962,kpdr
zebra,0.0333,0.25,0.9,50,0.8107,0.06,0.88,0.3035,0.1809,0.3029,pdr
zebra,0.0333,0.25,1.0,50,0.8107,0.0,0.9495,0.3052,0.3453,0.2083,irbl2
zebra,0.0333,0.25,1.0,50,0.8107,0.0,0.9522,0.2201,0.287,0.3958,kpdr
zebra,0.0333,0.25,1.0,50,0.8107,0.0,0.9355,0.3763,0.3377,0.1739,pdr
zebra,0.0333,0.25,0.5,100,0.8088,0.51,0.8101,0.167,0.0713,0.4241,irbl2
zebra,0.0333,0.25,0.5,100,0.8088,0.51,0.939,0.1465,0.1734,0.5611,kpdr
zebra,0.0333,0.25,0.5,100,0.8088,0.51,0.4793,-0.0127,-0.0021,1.3881,pdr
zebra,0.0333,0.25,0.6,100,0.8088,0.36,0.8515,0.2183,0.1138,0.3598,irbl2
zebra,0.0333,0.25,0.6,100,0.8088,0.36,0.9432,0.1024,0.1361,0.8288,kpdr
zebra,0.0333,0.25,0.6,100,0.8088,0.36,0.6168,0.0795,0.0178,1.0311,pdr
zebra,0.0333,0.25,0.7,100,0.8088,0.3,0.8445,0.2054,0.1034,0.3632,irbl2
zebra,0.0333,0.25,0.7,100,0.8088,0.3,0.9436,0.1874,0.225,0.6267,kpdr
zebra,0.0333,0.25,0.7,100,0.8088,0.3,0.667,0.1051,0.0268,0.9076,pdr
zebra,0.0333,0.25,0.8,100,0.8088,0.18,0.8862,0.2355,0.1531,0.3127,irbl2
zebra,0.0333,0.25,0.8,100,0.8088,0.18,0.949,0.0972,0.1428,0.679,kpdr
zebra,0.0333,0.25,0.8,100,0.8088,0.18,0.7624,0.1836,0.0632,0.618,pdr
zebra,0.0333,0.25,0.9,100,0.8088,0.06,0.9245,0.2667,0.2358,0.2993,irbl2
zebra,0.0333,0.25,0.9,100,0.8088,0.06,0.9462,0.1912,0.2367,0.4898,kpdr
zebra,0.0333,0.25,0.9,100,0.8088,0.06,0.8755,0.2897,0.1689,0.3194,pdr
zebra,0.0333,0.25,1.0,100,0.8088,0.0,0.9461,0.3175,0.3397,0.2304,irbl2
zebra,0.0333,0.25,1.0,100,0.8088,0.0,0.9389,0.2117,0.2322,0.7376,kpdr
zebra,0.0333,0.25,1.0,100,0.8088,0.0,0.9313,0.3753,0.323,0.1889,pdr
zebra,0.1222,0.5,0.5,1,1.0,0.49,0.9574,0.2572,0.3454,0.1919,irbl2
zebra,0.1222,0.5,0.5,1,1.0,0.49,0.9413,0.1962,0.2259,0.2607,kpdr
zebra,0.1222,0.5,0.5,1,1.0,0.49,0.4969,-0.0676,-0.0119,1.009,pdr
zebra,0.1222,0.5,0.6,1,1.0,0.33,0.9615,0.2716,0.3812,0.1648,irbl2
zebra,0.1222,0.5,0.6,1,1.0,0.33,0.955,0.1971,0.2766,0.2086,kpdr
zebra,0.1222,0.5,0.6,1,1.0,0.33,0.645,0.0313,0.0076,0.73,pdr
zebra,0.1222,0.5,0.7,1,1.0,0.28,0.9608,0.2753,0.3802,0.1579,irbl2
zebra,0.1222,0.5,0.7,1,1.0,0.28,0.9476,0.1916,0.2421,0.2754,kpdr
zebra,0.1222,0.5,0.7,1,1.0,0.28,0.6913,0.0415,0.0116,0.6402,pdr
zebra,0.1222,0.5,0.8,1,1.0,0.17,0.9615,0.285,0.3924,0.1459,irbl2
zebra,0.1222,0.5,0.8,1,1.0,0.17,0.9548,0.1867,0.2653,0.2293,kpdr
zebra,0.1222,0.5,0.8,1,1.0,0.17,0.7935,0.1316,0.0527,0.4344,pdr
zebra,0.1222,0.5,0.9,1,1.0,0.06,0.9565,0.2843,0.3632,0.1944,irbl2
zebra,0.1222,0.5,0.9,1,1.0,0.06,0.9592,0.2218,0.3217,0.2151,kpdr
zebra,0.1222,0.5,0.9,1,1.0,0.06,0.9095,0.2295,0.1813,0.2052,pdr
zebra,0.1222,0.5,1.0,1,1.0,0.0,0.9651,0.2776,0.4102,0.1436,irbl2
zebra,0.1222,0.5,1.0,1,1.0,0.0,0.9641,0.2291,0.3576,0.1718,kpdr
zebra,0.1222,0.5,1.0,1,1.0,0.0,0.9677,0.3254,0.4679,0.1009,pdr
zebra,0.1222,0.5,0.5,2,0.9033,0.5,0.9567,0.2553,0.3401,0.1889,irbl2
zebra,0.1222,0.5,0.5,2,0.9033,0.5,0.9436,0.1908,0.2281,0.2425,kpdr
zebra,0.1222,0.5,0.5,2,0.9033,0.5,0.4963,-0.0557,-0.0098,0.9645,pdr
zebra,0.1222,0.5,0.6,2,0.9033,0.34,0.9611,0.2791,0.3853,0.1622,irbl2
zebra,0.1222,0.5,0.6,2,0.9033,0.34,0.9571,0.2061,0.2956,0.198,kpdr
zebra,0.1222,0.5,0.6,2,0.9033,0.34,0.6432,0.0237,0.0058,0.7072,pdr
zebra,0.1222,0.5,0.7,2,0.9033,0.29,0.9606,0.2819,0.3848,0.1584,irbl2
zebra,0.1222,0.5,0.7,2,0.9033,0.29,0.9597,0.211,0.3139,0.1912,kpdr
zebra,0.1222,0.5,0.7,2,0.9033,0.29,0.6902,0.0414,0.0115,0.6191,pdr
